fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2026-01-01,Enero,2026,Linea 7,Tacuba,Gratuidad,401,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San JoaquÃ­n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San JoaquÃ­n,Prepago,3767,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San JoaquÃ­n,Gratuidad,500,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Polanco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Polanco,Prepago,5757,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Polanco,Gratuidad,613,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Auditorio,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Auditorio,Prepago,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Auditorio,Gratuidad,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Constituyentes,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Constituyentes,Prepago,4591,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Constituyentes,Gratuidad,568,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Tacubaya,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Tacubaya,Prepago,1176,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Tacubaya,Gratuidad,443,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San Pedro de los Pinos,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San Pedro de los Pinos,Prepago,1590,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San Pedro de los Pinos,Gratuidad,326,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San Antonio,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San Antonio,Prepago,1833,2026-01,2026
2026-01-01,Enero,2026,Linea 7,San Antonio,Gratuidad,245,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Mixcoac,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Mixcoac,Prepago,3879,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Mixcoac,Gratuidad,797,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Barranca del Muerto,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Barranca del Muerto,Prepago,3912,2026-01,2026
2026-01-01,Enero,2026,Linea 7,Barranca del Muerto,Gratuidad,536,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Garibaldi/Lagunilla,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Garibaldi/Lagunilla,Prepago,4912,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Garibaldi/Lagunilla,Gratuidad,410,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Bellas Artes,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Bellas Artes,Prepago,8530,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Bellas Artes,Gratuidad,519,2026-01,2026
2026-01-01,Enero,2026,Linea 8,San Juan de LetrÃ¡n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,San Juan de LetrÃ¡n,Prepago,5739,2026-01,2026
2026-01-01,Enero,2026,Linea 8,San Juan de LetrÃ¡n,Gratuidad,614,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Salto del Agua,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Salto del Agua,Prepago,1871,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Salto del Agua,Gratuidad,291,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Doctores,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Doctores,Prepago,1607,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Doctores,Gratuidad,274,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Obrera,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Obrera,Prepago,2507,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Obrera,Gratuidad,378,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Chabacano,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Chabacano,Prepago,629,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Chabacano,Gratuidad,115,2026-01,2026
2026-01-01,Enero,2026,Linea 8,La Viga,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,La Viga,Prepago,1512,2026-01,2026
2026-01-01,Enero,2026,Linea 8,La Viga,Gratuidad,261,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Santa Anita,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Santa Anita,Prepago,1017,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Santa Anita,Gratuidad,122,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Coyuya,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Coyuya,Prepago,4947,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Coyuya,Gratuidad,896,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Iztacalco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Iztacalco,Prepago,3733,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Iztacalco,Gratuidad,608,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Apatlaco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Apatlaco,Prepago,2628,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Apatlaco,Gratuidad,345,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Aculco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Aculco,Prepago,1667,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Aculco,Gratuidad,352,2026-01,2026
2026-01-01,Enero,2026,Linea 8,EscuadrÃ³n 201,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,EscuadrÃ³n 201,Prepago,3753,2026-01,2026
2026-01-01,Enero,2026,Linea 8,EscuadrÃ³n 201,Gratuidad,483,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Atlalilco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Atlalilco,Prepago,3147,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Atlalilco,Gratuidad,494,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Iztapalapa,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Iztapalapa,Prepago,3283,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Iztapalapa,Gratuidad,518,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Cerro de la Estrella,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Cerro de la Estrella,Prepago,2378,2026-01,2026
2026-01-01,Enero,2026,Linea 8,Cerro de la Estrella,Gratuidad,308,2026-01,2026
2026-01-01,Enero,2026,Linea 8,UAM-I,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,UAM-I,Prepago,4842,2026-01,2026
2026-01-01,Enero,2026,Linea 8,UAM-I,Gratuidad,848,2026-01,2026
2026-01-01,Enero,2026,Linea 8,ConstituciÃ³n de 1917,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 8,ConstituciÃ³n de 1917,Prepago,26780,2026-01,2026
2026-01-01,Enero,2026,Linea 8,ConstituciÃ³n de 1917,Gratuidad,2659,2026-01,2026
2026-01-01,Enero,2026,Linea 9,PantitlÃ¡n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,PantitlÃ¡n,Prepago,11131,2026-01,2026
2026-01-01,Enero,2026,Linea 9,PantitlÃ¡n,Gratuidad,1036,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Puebla,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Puebla,Prepago,4737,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Puebla,Gratuidad,666,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Ciudad Deportiva,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Ciudad Deportiva,Prepago,770,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Ciudad Deportiva,Gratuidad,174,2026-01,2026
2026-01-01,Enero,2026,Linea 9,VelÃ³dromo,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,VelÃ³dromo,Prepago,1538,2026-01,2026
2026-01-01,Enero,2026,Linea 9,VelÃ³dromo,Gratuidad,254,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Mixiuhca,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Mixiuhca,Prepago,3531,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Mixiuhca,Gratuidad,486,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Jamaica,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Jamaica,Prepago,2073,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Jamaica,Gratuidad,441,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Chabacano,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Chabacano,Prepago,1256,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Chabacano,Gratuidad,346,2026-01,2026
2026-01-01,Enero,2026,Linea 9,LÃ¡zaro CÃ¡rdenas,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,LÃ¡zaro CÃ¡rdenas,Prepago,1949,2026-01,2026
2026-01-01,Enero,2026,Linea 9,LÃ¡zaro CÃ¡rdenas,Gratuidad,356,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Centro MÃ©dico,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Centro MÃ©dico,Prepago,2782,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Centro MÃ©dico,Gratuidad,508,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Chilpancingo,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Chilpancingo,Prepago,6000,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Chilpancingo,Gratuidad,565,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Patriotismo,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Patriotismo,Prepago,1933,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Patriotismo,Gratuidad,303,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Tacubaya,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Tacubaya,Prepago,9755,2026-01,2026
2026-01-01,Enero,2026,Linea 9,Tacubaya,Gratuidad,1072,2026-01,2026
2026-01-01,Enero,2026,Linea A,PantitlÃ¡n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,PantitlÃ¡n,Prepago,5297,2026-01,2026
2026-01-01,Enero,2026,Linea A,PantitlÃ¡n,Gratuidad,1104,2026-01,2026
2026-01-01,Enero,2026,Linea A,AgrÃ­cola Oriental,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,AgrÃ­cola Oriental,Prepago,2345,2026-01,2026
2026-01-01,Enero,2026,Linea A,AgrÃ­cola Oriental,Gratuidad,467,2026-01,2026
2026-01-01,Enero,2026,Linea A,Canal de San Juan,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,Canal de San Juan,Prepago,2867,2026-01,2026
2026-01-01,Enero,2026,Linea A,Canal de San Juan,Gratuidad,673,2026-01,2026
2026-01-01,Enero,2026,Linea A,Tepalcates,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,Tepalcates,Prepago,5684,2026-01,2026
2026-01-01,Enero,2026,Linea A,Tepalcates,Gratuidad,1139,2026-01,2026
2026-01-01,Enero,2026,Linea A,Guelatao,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,Guelatao,Prepago,4712,2026-01,2026
2026-01-01,Enero,2026,Linea A,Guelatao,Gratuidad,951,2026-01,2026
2026-01-01,Enero,2026,Linea A,PeÃ±Ã³n viejo,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,PeÃ±Ã³n viejo,Prepago,4057,2026-01,2026
2026-01-01,Enero,2026,Linea A,PeÃ±Ã³n viejo,Gratuidad,731,2026-01,2026
2026-01-01,Enero,2026,Linea A,Acatitla,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,Acatitla,Prepago,5350,2026-01,2026
2026-01-01,Enero,2026,Linea A,Acatitla,Gratuidad,856,2026-01,2026
2026-01-01,Enero,2026,Linea A,Santa Marta,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,Santa Marta,Prepago,15233,2026-01,2026
2026-01-01,Enero,2026,Linea A,Santa Marta,Gratuidad,2105,2026-01,2026
2026-01-01,Enero,2026,Linea A,Los Reyes,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,Los Reyes,Prepago,6387,2026-01,2026
2026-01-01,Enero,2026,Linea A,Los Reyes,Gratuidad,978,2026-01,2026
2026-01-01,Enero,2026,Linea A,La Paz,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea A,La Paz,Prepago,10768,2026-01,2026
2026-01-01,Enero,2026,Linea A,La Paz,Gratuidad,1675,2026-01,2026
2026-01-01,Enero,2026,Linea B,Buenavista,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Buenavista,Prepago,13416,2026-01,2026
2026-01-01,Enero,2026,Linea B,Buenavista,Gratuidad,887,2026-01,2026
2026-01-01,Enero,2026,Linea B,Guerrero,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Guerrero,Prepago,1527,2026-01,2026
2026-01-01,Enero,2026,Linea B,Guerrero,Gratuidad,413,2026-01,2026
2026-01-01,Enero,2026,Linea B,Garibaldi/Lagunilla,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Garibaldi/Lagunilla,Prepago,1219,2026-01,2026
2026-01-01,Enero,2026,Linea B,Garibaldi/Lagunilla,Gratuidad,339,2026-01,2026
2026-01-01,Enero,2026,Linea B,Lagunilla,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Lagunilla,Prepago,3879,2026-01,2026
2026-01-01,Enero,2026,Linea B,Lagunilla,Gratuidad,214,2026-01,2026
2026-01-01,Enero,2026,Linea B,Tepito,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Tepito,Prepago,8037,2026-01,2026
2026-01-01,Enero,2026,Linea B,Tepito,Gratuidad,69,2026-01,2026
2026-01-01,Enero,2026,Linea B,Morelos,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Morelos,Prepago,1708,2026-01,2026
2026-01-01,Enero,2026,Linea B,Morelos,Gratuidad,321,2026-01,2026
2026-01-01,Enero,2026,Linea B,San LÃ¡zaro,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,San LÃ¡zaro,Prepago,6042,2026-01,2026
2026-01-01,Enero,2026,Linea B,San LÃ¡zaro,Gratuidad,830,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ricardo Flores MagÃ³n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ricardo Flores MagÃ³n,Prepago,1570,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ricardo Flores MagÃ³n,Gratuidad,88,2026-01,2026
2026-01-01,Enero,2026,Linea B,Romero Rubio,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Romero Rubio,Prepago,6183,2026-01,2026
2026-01-01,Enero,2026,Linea B,Romero Rubio,Gratuidad,50,2026-01,2026
2026-01-01,Enero,2026,Linea B,OceanÃ­a,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,OceanÃ­a,Prepago,1765,2026-01,2026
2026-01-01,Enero,2026,Linea B,OceanÃ­a,Gratuidad,489,2026-01,2026
2026-01-01,Enero,2026,Linea B,Deportivo OceanÃ­a,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Deportivo OceanÃ­a,Prepago,2220,2026-01,2026
2026-01-01,Enero,2026,Linea B,Deportivo OceanÃ­a,Gratuidad,98,2026-01,2026
2026-01-01,Enero,2026,Linea B,Bosque de AragÃ³n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Bosque de AragÃ³n,Prepago,2849,2026-01,2026
2026-01-01,Enero,2026,Linea B,Bosque de AragÃ³n,Gratuidad,381,2026-01,2026
2026-01-01,Enero,2026,Linea B,Villa de AragÃ³n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Villa de AragÃ³n,Prepago,3027,2026-01,2026
2026-01-01,Enero,2026,Linea B,Villa de AragÃ³n,Gratuidad,139,2026-01,2026
2026-01-01,Enero,2026,Linea B,NezahualcÃ³yotl,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,NezahualcÃ³yotl,Prepago,4665,2026-01,2026
2026-01-01,Enero,2026,Linea B,NezahualcÃ³yotl,Gratuidad,890,2026-01,2026
2026-01-01,Enero,2026,Linea B,Impulsora,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Impulsora,Prepago,5780,2026-01,2026
2026-01-01,Enero,2026,Linea B,Impulsora,Gratuidad,1013,2026-01,2026
2026-01-01,Enero,2026,Linea B,RÃ­o de los Remedios,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,RÃ­o de los Remedios,Prepago,4009,2026-01,2026
2026-01-01,Enero,2026,Linea B,RÃ­o de los Remedios,Gratuidad,449,2026-01,2026
2026-01-01,Enero,2026,Linea B,MÃºzquiz,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,MÃºzquiz,Prepago,7581,2026-01,2026
2026-01-01,Enero,2026,Linea B,MÃºzquiz,Gratuidad,955,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ecatepec,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ecatepec,Prepago,6335,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ecatepec,Gratuidad,1276,2026-01,2026
2026-01-01,Enero,2026,Linea B,Olímpica,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Olímpica,Prepago,4561,2026-01,2026
2026-01-01,Enero,2026,Linea B,Olímpica,Gratuidad,800,2026-01,2026
2026-01-01,Enero,2026,Linea B,Plaza AragÃ³n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Plaza AragÃ³n,Prepago,5616,2026-01,2026
2026-01-01,Enero,2026,Linea B,Plaza AragÃ³n,Gratuidad,1340,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ciudad Azteca,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ciudad Azteca,Prepago,14573,2026-01,2026
2026-01-01,Enero,2026,Linea B,Ciudad Azteca,Gratuidad,2228,2026-01,2026
2026-01-01,Enero,2026,Linea 12,TlÃ¡huac,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,TlÃ¡huac,Prepago,12795,2026-01,2026
2026-01-01,Enero,2026,Linea 12,TlÃ¡huac,Gratuidad,1896,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Tlaltenco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Tlaltenco,Prepago,1704,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Tlaltenco,Gratuidad,269,2026-01,2026
2026-01-01,Enero,2026,Linea 12,ZapotitlÃ¡n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,ZapotitlÃ¡n,Prepago,3722,2026-01,2026
2026-01-01,Enero,2026,Linea 12,ZapotitlÃ¡n,Gratuidad,563,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Nopalera,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Nopalera,Prepago,6650,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Nopalera,Gratuidad,853,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Olivos,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Olivos,Prepago,4099,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Olivos,Gratuidad,740,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Tezonco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Tezonco,Prepago,5235,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Tezonco,Gratuidad,921,2026-01,2026
2026-01-01,Enero,2026,Linea 12,PerifÃ©rico Oriente,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,PerifÃ©rico Oriente,Prepago,10551,2026-01,2026
2026-01-01,Enero,2026,Linea 12,PerifÃ©rico Oriente,Gratuidad,1661,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Calle 11,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Calle 11,Prepago,2739,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Calle 11,Gratuidad,548,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Lomas Estrella,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Lomas Estrella,Prepago,2952,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Lomas Estrella,Gratuidad,282,2026-01,2026
2026-01-01,Enero,2026,Linea 12,San AndrÃ©s TomatlÃ¡n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,San AndrÃ©s TomatlÃ¡n,Prepago,2467,2026-01,2026
2026-01-01,Enero,2026,Linea 12,San AndrÃ©s TomatlÃ¡n,Gratuidad,445,2026-01,2026
2026-01-01,Enero,2026,Linea 12,CulhuacÃ¡n,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,CulhuacÃ¡n,Prepago,4221,2026-01,2026
2026-01-01,Enero,2026,Linea 12,CulhuacÃ¡n,Gratuidad,26,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Atlalilco,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Atlalilco,Prepago,2541,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Atlalilco,Gratuidad,377,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Mexicaltzingo,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Mexicaltzingo,Prepago,2215,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Mexicaltzingo,Gratuidad,458,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Ermita,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Ermita,Prepago,1444,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Ermita,Gratuidad,147,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Eje Central,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Eje Central,Prepago,1929,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Eje Central,Gratuidad,355,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Parque de los Venados,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Parque de los Venados,Prepago,1959,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Parque de los Venados,Gratuidad,362,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Zapata,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Zapata,Prepago,2871,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Zapata,Gratuidad,231,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Hospital 20 de Noviembre,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Hospital 20 de Noviembre,Prepago,1345,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Hospital 20 de Noviembre,Gratuidad,5,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Insurgentes Sur,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Insurgentes Sur,Prepago,4455,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Insurgentes Sur,Gratuidad,736,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Mixcoac,Boleto,0,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Mixcoac,Prepago,2677,2026-01,2026
2026-01-01,Enero,2026,Linea 12,Mixcoac,Gratuidad,323,2026-01,2026
2026-01-02,Enero,2026,Linea 1,PantitlÃ¡n,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,PantitlÃ¡n,Prepago,28811,2026-01,2026
2026-01-02,Enero,2026,Linea 1,PantitlÃ¡n,Gratuidad,4634,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Zaragoza,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Zaragoza,Prepago,19908,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Zaragoza,Gratuidad,4439,2026-01,2026
2026-01-02,Enero,2026,Linea 1,GÃ³mez Farias,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,GÃ³mez Farias,Prepago,17618,2026-01,2026
2026-01-02,Enero,2026,Linea 1,GÃ³mez Farias,Gratuidad,3528,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Boulevard Puerto AÃ©reo,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Boulevard Puerto AÃ©reo,Prepago,14265,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Boulevard Puerto AÃ©reo,Gratuidad,3442,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Balbuena,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Balbuena,Prepago,5423,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Balbuena,Gratuidad,473,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Moctezuma,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Moctezuma,Prepago,11781,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Moctezuma,Gratuidad,3404,2026-01,2026
2026-01-02,Enero,2026,Linea 1,San LÃ¡zaro,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,San LÃ¡zaro,Prepago,20034,2026-01,2026
2026-01-02,Enero,2026,Linea 1,San LÃ¡zaro,Gratuidad,3491,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Candelaria,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Candelaria,Prepago,14903,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Candelaria,Gratuidad,3375,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Merced,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Merced,Prepago,25035,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Merced,Gratuidad,8088,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Pino SuÃ¡rez,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Pino SuÃ¡rez,Prepago,24482,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Pino SuÃ¡rez,Gratuidad,1832,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Isabel la CatÃ³lica,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Isabel la CatÃ³lica,Prepago,12491,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Isabel la CatÃ³lica,Gratuidad,2234,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Salto del Agua,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Salto del Agua,Prepago,9155,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Salto del Agua,Gratuidad,3169,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Balderas,Boleto,0,2026-01,2026
2026-01-02,Enero,2026,Linea 1,Balderas,Prepago,8833,2026-01,2026
